c_out[0]: [-0.3251950852469171, 0.35433061892808554, -0.18049041410639774, -0.3049204211835161, 0.19678211019626593, -0.052183409286697645, -0.6207947600297307]
c_out[1]: [0.09623193952307776, -0.3511553447144904, -0.30774630867509944, -0.08594568169212098, -0.1492542548266273, -0.39435724996853777, -0.06552414117730253]
c_out[2]: [0.7716136744851633, -0.20997801626888832, 0.19889205798950327, 0.33673253445921975, 0.6605406677868649, 0.5627463135059203, 0.2584345851313397]
c_out[3]: [-0.027121682203808173, -0.7902680566680047, 0.08337792961565571, 0.37160821289760976, 0.10344823356821525, 0.6446700166578953, 0.6273616468905395]
c_out[4]: [0.32194405049725494, 0.09991823729680527, 0.12170613723119096, -0.18204940710401826, 0.2300647294539237, 0.41791283846381544, -0.5644089020644949]
c_out[5]: [-0.38110136199508543, 0.3109360381239481, 0.10327701513035425, 0.5087083583014111, 0.40567521832897957, 0.05897728371874242, 0.4357121622026304]
c_out[6]: [-0.5632654956782186, -0.5674404377677167, 0.44985560113353495, 0.7043581504869367, 0.17201842868975195, 0.11790533220616897, 0.4371052045935976]
c_out[7]: [0.29757957377794464, -0.7747826625183377, 0.11684639177909273, -0.09467234270509245, 0.7953399439292868, -0.12275805788797942, 0.08893751490538129]
c_out[8]: [0.3515258542642182, -0.9242282918907299, -0.15001749916832255, -0.290748525608092, 0.8984800453036668, -0.10623729967770043, 0.7084197601254415]
c_out[9]: [-0.22686225608193406, -0.44171927551373824, 0.12470704500551044, -0.15261159972049843, -0.1541440757439807, -0.045092217998195225, 0.439353558235518]
c_out[10]: [0.3371216279121466, 0.1139775973589029, 0.000288148364431539, 0.10425980084743973, 0.3394133169158867, 0.44646404937419404, 0.01283641415832748]
c_out[11]: [-0.3284510308359778, -0.4032412802014861, 0.5058754230679483, -0.01864771002867152, -0.47527355728300175, 0.20270341217786605, -0.6455500610905316]
c_out[12]: [-0.2133366262852145, 0.22680499651898248, 0.10105904145659744, 0.04002684219561127, -0.5140353732612108, 0.022227834742755075, -0.23445129989920654]
c_out[13]: [0.4127682961496153, -0.4411426403815346, 0.3255491272930336, -0.21041909447863635, 0.5096991399142607, -0.19582636817331403, 0.39793194654932423]
c_out[14]: [-0.16020238204935683, -0.2336230342966989, 0.7009065874933851, 0.31823804377036313, 0.3394318446973386, -0.33517388817328425, 0.9480426611003014]
c_out[15]: [-0.35809036569959873, 0.23745163732645852, 0.028997061887942356, 0.9381264948539847, 0.005170402316178713, -0.6199382868984799, -0.4761233555542563]
c_out[16]: [0.6207735527665145, -0.01291079380598683, -0.07865137408461709, 0.06743192764925804, 0.1644941308094434, -0.729745844707776, 0.060498721630626445]
c_out[17]: [0.3235373481941922, -0.24150803332370155, 0.3434409466189012, 0.5942508619854582, 0.22934959322270157, 0.3585782557971074, 0.1365113338207507]
c_out[18]: [0.5169024012527335, 0.5540065308304959, 1.046441991245273, 0.30102675286023395, -0.6373161759647197, 0.06104564029375384, 0.0457082534237232]
c_out[19]: [-0.4138662002853252, -0.10348415886488863, 1.0119958183661537, 0.7783071640461711, 0.14872035174070242, 0.08499656214174744, 0.2300409352566522]
c_out[20]: [-0.34309555211740494, -0.013617772515902543, 0.3457293327979796, 0.7826609156553904, 0.332113330731661, -0.42075451959111637, 0.42146944268264286]
c_out[21]: [-0.14590476744548758, 0.26129209101246265, -0.23061050030040714, 0.09708734211258593, 0.12396657240342106, -0.33225078361824456, -0.22721145134817028]
c_out[22]: [-0.20514034045364365, 0.3940712577275216, -0.5679381100840253, -0.48645800299829733, 0.8754441457865045, -0.5165269654391631, 0.12683820874989596]
c_out[23]: [0.12759521049152456, -0.20288936282685982, -0.32025075556185834, 0.556066872211876, -0.03834957570036906, -0.7392373095096241, -0.1448252050696831]
c_out[24]: [-0.24320974389189537, -0.7887064040980065, -0.7386797109985617, -0.34798407111456964, 0.46340003618937664, -0.608933446771545, -0.5624404823239375]
c_out[25]: [-0.5734957941328043, 0.008167330215473334, -0.7050319628024657, 0.016337403692802455, -0.649384756959009, 0.4156036923150389, -0.6180463117732032]
c_out[26]: [-0.47752787007286834, -0.45713802469131265, -0.6023022516363108, -0.32189693449528967, -0.5299730892063395, 0.0013602084731563213, -0.7356307108157562]
c_out[27]: [0.07813856340005551, -0.18492681187245086, -0.03734323616958872, 0.7358080066510939, -0.174698325538675, 0.2767935245432966, -0.18720219277575592]
c_out[28]: [-0.07567524989642446, 0.18836806814751633, 0.8777680797591807, 0.8460507024475767, -0.8170876935604274, -0.4298518058279874, 0.1479789270551396]
c_out[29]: [-0.7897548013266582, 0.08731959736231693, 0.9244391398417084, 0.4813490380492186, -0.8825434389705415, 0.05307473383599934, 0.7085847629043776]
c_out[30]: [-0.4924019417342116, -0.22169777311469185, 0.38805789034506766, 0.0017551767206160918, 0.0004104822275854403, 0.24555065914018842, 0.012418588230572403]
c_out[31]: [-0.9983743944215353, -0.13383504683628358, -0.5540390476531272, -0.5098424867108967, -0.45774105870844195, 0.14349851433349156, -0.21952541175464477]
c_out[32]: [-1.25914202519482, 0.4301841804872136, 0.3878115420674143, -0.2428462096206025, 0.036352313424728555, -0.9190249226009463, -0.43897089501520736]
c_out[33]: [-0.16044246535234205, 0.8062989140183416, 0.5046157458561782, 0.010571257264309228, -0.003272956106422531, -1.0144273572062006, 0.7786856905168532]
c_out[34]: [-0.29398054487897307, 0.28854657360413566, 0.9441372496772384, -0.36377403819332665, 0.1506720278664512, -0.7496992019757153, 0.2411340685189227]
c_out[35]: [0.060678322078958125, 0.32218251421329525, 0.6536564975107226, -0.3545634068614076, 0.7714188306116079, 0.0966220503155672, -0.3041274426509142]
