c_out[31]: [-0.20965369846976223, 0.8148936540404202, -0.692620724870885, -0.005685268238107777, 0.4854880271293279, -1.477575180468716, -0.2540080457895806, 0.7307820125031768]
c_out[32]: [0.6215549551790708, 1.5769662945067404, 0.12934468452983483, -0.5859787007805383, 0.6338684229044347, -0.8350082444917769, -0.21625730747289845, 0.5324269262062623]
c_out[33]: [1.11667047422155, 1.4282166411025292, 0.9664508191613365, 0.10493850338973354, 0.0767731929838778, -0.25619974082786023, 0.6390689292988169, 0.45529792168993094]
c_out[34]: [0.22463330236461104, 1.3117293056833395, 1.0911486851640302, 0.5176123729018404, -0.00555621392269913, 0.5282180852401404, -0.607958379402363, -0.2933030145512629]
c_out[35]: [-0.49604893669554045, 1.8626050961891911, 1.259294778389129, 0.41026233062116424, -0.04587492120348536, -0.07664256217892335, -0.6347958722014265, 0.45486821347132944]
c_out[36]: [-0.33554681867883746, 0.2829081702537063, 1.7614560294997512, 0.7680659417505356, 0.8622474442424073, -0.05813241766757776, 0.1602255229844879, -0.5511159610158414]
c_out[37]: [0.3280365306591416, 0.14465059934463326, 1.2315872854017846, 0.25982076484002764, 1.3973500460030528, -0.08536116819350217, 0.0604184548930104, -0.5468057931035344]
c_out[38]: [0.47369805134268383, -0.6705087212593803, -0.04983639944951629, 0.26000237645415913, 1.3974067149866314, -0.37586401209345405, 0.40972141667186324, 0.2869015824899338]
c_out[39]: [0.8058909511482104, 0.3090080379396777, -0.043059747157417734, -0.17105096826526867, 0.7433829153070481, -0.49064139453673483, 0.32230880372058685, -0.45991192201489217]
c_out[40]: [0.8077679183787817, -0.3829611050372449, 0.1876903608280443, -0.8504833552834938, 0.5329945560762013, 0.026495386022829345, -0.0941591643797872, -1.03924204871393]
c_out[41]: [0.7416804388431315, 0.07451976586259305, -0.39494733363882534, -0.7814296017412854, -0.1725238321026354, 0.011383226364825534, 0.6159273749536845, 0.005548431015282636]
c_out[42]: [0.4240942915607004, 0.19244414796827874, -0.2481746773483247, 0.1974826637488601, 0.3344760893626213, -0.2595601832515251, -0.10573423773493834, 0.4517486989988557]
c_out[43]: [0.7704781690716148, 0.20805451435750014, 0.09037027116976605, 0.041250211474974555, 0.8258231239594834, -0.0017805235801826467, 0.16919159656209537, -0.08299408739659492]
c_out[44]: [0.1930703578779726, -0.4681795729851218, 0.06746929959492969, -0.023540681932407395, 0.5523720961251841, 0.8604625419584289, -0.1362828709791156, 0.2847691633334498]
c_out[45]: [-0.03742329231939312, -0.1001710414712629, 0.07372915961669013, 0.5571699788277344, 0.5291140490205333, 0.8286550714220652, -0.8194286120887676, 0.7397392987776426]
c_out[46]: [-0.13205652070654086, 0.48468226149413485, 0.11720610166774162, 0.045902745653303406, 1.0037712536191532, -0.15310553059675003, -0.9177665423305893, -0.31665154150323876]
c_out[47]: [-0.5328179620716496, 0.5570185032667416, -0.03952628694741964, -0.3390829345810224, 1.4278733950369338, 0.13010940104156915, 0.11161028709125531, 0.4340676724503323]
c_out[48]: [-0.88027871077789, 0.09318864838464541, -0.34912715038221864, 0.7678136629559252, 1.26550982172867, -0.5284724586454457, 0.8157336064841234, 0.005379006733638336]
c_out[49]: [0.6521827619438884, 0.6694943617280881, 0.08364918980502752, 0.5895997479132526, 0.8889953066010994, -0.7678752130401313, 0.73313651659894, 0.810600519704082]
c_out[50]: [0.8523866952609169, 0.34795869550533237, -0.05778415608813797, 0.228201256290823, 0.2513911531242047, -0.4754640841334339, 1.0527850998245474, 0.5906224973859895]
c_out[51]: [0.16720722838966695, -0.3185548667390568, -0.3828834032535346, 0.24497349352052497, -0.6644581953883135, -0.07873509666706846, -0.21401008312576358, 0.39952139027522476]
c_out[52]: [0.4195383562949271, -0.02364283566943634, 0.5767205363036088, 0.186106616257319, 0.6733755579802099, 0.2786592611507084, 0.17324556126580595, 0.6328171042524555]
c_out[53]: [0.5809783200562809, 0.5908677577898404, 0.503629812763408, 0.5936408240244561, 0.44117031730682355, -0.23469818366879774, 0.2741131678489485, 0.5796793049348868]
c_out[54]: [0.21196079103120113, -0.11969757960325744, 0.27511063096485355, 0.36941333503750645, 0.2569150387397443, -0.3986457958403883, 0.28495705434430085, 0.7866355939803404]
c_out[55]: [0.33272105747110525, 0.05607575708702493, -0.3165889735211297, -0.40219759033581215, -0.15054209304229585, -0.39771878616351874, 0.7814683486100611, 0.8169502698511824]
c_out[56]: [0.4911769608316657, -0.024895076337141775, -0.8529443260161775, -0.3369079103924064, 0.14967446321096112, -0.4443078557767002, 0.5431084863990508, -0.32127923952033655]
c_out[57]: [-0.6436116764433052, -0.007875905434349224, -0.7545322765536681, -0.4475109498087687, -0.29370616016745044, -1.0458566828050335, 0.08794550385404615, -0.7452063391639547]
c_out[58]: [-0.0347318922033556, 0.07490346980571636, -0.10981865757869033, 0.31854544022947595, 0.6797638358672965, -0.16038339067544147, -0.10275776809690468, -1.1470255988855687]
c_out[59]: [0.1896053591099509, 0.0815764531115364, 0.16862051513053525, 0.1495340512760617, 0.09934483814791145, -0.8220227391245375, -0.25649497910091207, 0.2860189891321788]
c_out[60]: [-0.5521701107701864, -0.4363317151528382, -0.7244212106930348, 0.007034095728823547, -0.06582712150264994, 0.07377805297337958, -0.02078444304486072, 0.44105801132236067]
c_out[61]: [-0.6669421688115795, -0.29612649935552227, 0.31655976051377294, 0.6881012267100218, 0.08825382447985622, -0.4143484876602486, -0.18915583150451887, 0.45144842721461453]
c_out[62]: [-1.0016044345635078, -0.006481056346033465, 0.15354710832387863, 0.29729270530181595, 0.37579203860105054, -0.3460005588456323, -0.8114240753293958, 0.5322433560769495]
c_out[63]: [0.5503791533040825, 0.013605973726447828, -0.41811051535461285, -0.05736467980362041, 0.282405463748189, -0.48456763787949697, -0.23379118657220327, 0.20445580865471588]
c_out[64]: [0.21783993247922476, 0.23316163704120563, -0.3236965215947483, 0.2626894629898712, -0.5011200856324659, -0.9766371897746204, -0.7770088843499479, 0.2420590977490286]
c_out[65]: [0.16262479633062835, 0.3639668300042996, -0.6401819632959185, 0.22671763859759633, -0.34658569108003057, -0.8643815791791541, 0.01169663749426797, -0.017057849195444084]
c_out[66]: [-0.13145324853379214, 0.0530226229717755, 0.2506306350965993, 0.36583065583118657, -0.24287649229905572, -0.5321942187634606, 0.4740030092095838, -0.1916637520956083]
c_out[67]: [-0.6489976184107638, -0.5520639552541691, -0.06157952528711827, 0.31972796427603223, 0.15543670170010251, -0.4339786556995733, 0.7009610003061044, 0.5043157224725194]
c_out[68]: [-0.3245181086088653, -0.966042463108888, -0.031070588122786045, 0.14587488765565518, 0.5397335833761087, 0.08652731034323696, 0.24383247918874285, 0.22430893069050872]
c_out[69]: [-0.2514497853927734, -0.3058679163010251, 0.563276517414233, -0.08438923505847712, -0.23399141546928837, 0.2872568395434316, 0.6608319677563067, 0.19749605446016427]
c_out[70]: [-0.46154595447673336, -0.8944210199723338, 0.4875441095351677, -0.37595436839254504, -0.07746141536297625, 0.37985580615092274, 1.0861853804740496, 0.51853685330262]
c_out[71]: [-0.2412594113559971, -0.7045998052058449, -0.5902362315032237, -0.9791931323119264, -0.15401087430903201, -0.009995396285906542, 0.8875323730296337, 0.5980474924192172]
c_out[72]: [-0.003949972004633522, 0.6670734344649099, -0.27777931277499013, -0.4149755261537175, -0.7289067616713641, -0.03416780690007756, -0.07461204352426298, 0.11230616388587117]
c_out[73]: [0.08970914082243747, 0.9105732250328555, 0.023042982567468354, 0.0441265831128211, -0.2775252538170373, -0.4522171833355777, -0.7106580080567103, 0.39751787548878864]
c_out[74]: [0.6078393165933264, -0.11178993237904708, 0.16404803786057984, 0.08375574739336183, 0.38202437143727014, -0.827916357842529, -1.0792517975036109, -0.16385184538340625]
c_out[75]: [1.2389863713719937, -0.016405106088890176, 0.8006445264636626, -0.4686875369931551, -0.22955775871684386, -1.1625060982062274, -0.2767373448769542, 0.7368672174020063]
c_out[76]: [0.7762756700786044, 0.9002452950658599, 0.23807515592549333, -0.5806488368867058, 0.6292401360720813, -0.1191415831572118, -0.0965981953112543, 0.824634106181912]
c_out[77]: [1.0597499223293072, 0.1690777301353016, -0.2750002271710374, 0.31767385732707815, 0.10041376360406956, -0.38777867367195246, 0.41137257046701, -0.14520890380667373]
c_out[78]: [0.8546263313833639, 0.1278437407107129, -0.47285426817653786, 0.3999684645283035, 0.510766494551499, -0.1561154292841998, 1.0899390742874688, -0.8241145776436909]
c_out[79]: [0.461585663162426, 0.6877529736942122, -0.38693322732876034, 0.1897600081720132, -0.1284643372824718, -0.7874192744812102, 1.3811302602488982, 0.16732800751334065]
c_out[80]: [0.361302199903861, -0.10770097158022318, 0.23605426059407503, -0.0941966554642554, 0.42119683199498503, 0.45019350143704845, 0.5833131954628101, -0.43859207419067736]
c_out[81]: [-0.06920409664121299, 0.1578245956842321, 0.4187881704257362, -0.19073497962608474, 0.14984575891447913, 0.5280339213163998, 0.4447359977100952, 0.10582582667953007]
c_out[82]: [0.2734188794959401, 0.564071964238374, -0.312972344026751, 0.7599108543308154, 0.7341499231280066, 0.010134029887264862, 0.46535065903820816, 0.09770878521445507]
c_out[83]: [0.10993577213626923, 0.328634464394621, -0.2814701996615322, 0.09106283270221449, -0.511260937490204, -0.8942265403109846, 0.003177858944727441, 0.11843617830175636]
c_out[84]: [0.010842720544269133, 0.032021718148249, 0.6796532094404187, 0.39126127205990313, 0.30931614852076156, -0.7844438894607144, -0.0021761206132361634, -0.1301151608326114]
c_out[85]: [0.17309883573632653, -0.5816157414060024, 0.3990023118321147, 0.32522385647978014, 0.6838264232791099, -1.1187634145577956, -0.7363878831596425, -0.6805793522499842]
c_out[86]: [-0.4829565594356495, 0.3903252990644431, -0.22772572887268927, 0.08135862043017468, 0.3086231466387166, -1.3398686488699947, -0.36957885158597986, 0.3118592139966724]
c_out[87]: [-0.8009536549323376, 0.573408224657233, 0.09390517194271716, 0.37341812594902773, 0.8139644055901634, -0.7858185865089046, 0.48688817462908673, 0.1493411943635855]
c_out[88]: [-0.053785878170528656, 1.0156887157591266, -0.3457986992280613, 0.7036994140451653, 0.45598396624204357, -0.28455434750616476, -0.02962329047758097, 0.23358772361276556]
c_out[89]: [-0.2765623232726731, 0.5711258183646333, 0.6361301410940123, 0.13077216826817734, 0.14856353983190304, -1.0588219377392567, 0.17688809052352403, -0.00906160156499498]
c_out[90]: [-0.40819679635628925, 0.399657474389171, 0.7547241257832076, -0.22104676874541399, -0.15250827613072535, -0.8136743893371194, -0.10435017499601709, 0.39731486909275404]
c_out[91]: [-0.18605911721482551, -0.0921103270323102, -0.2309893193392546, -0.8936356548612858, 0.19400981599619302, -0.2572555125214548, 0.2680996858331551, 0.7295022202341304]
c_out[92]: [-0.16482884910211565, -0.8833085111530193, -0.918239138246262, -0.6830132442197164, -0.47525334070633307, -0.28707391463863935, 0.15054901208468288, 0.8719912585632071]
c_out[93]: [-0.42835516552422204, -0.800572443507122, 0.4897313856524576, 0.7779424423556505, 0.640782911837268, -0.23612098098445067, 0.30869456141904933, 0.2794102537746643]
c_out[94]: [-0.2417848829995074, -0.8774871708023617, -0.7348860909624856, 0.03864035638209465, 0.8491569668975796, -0.5570712060295854, -0.5492330397730343, -0.05481468938755572]
c_out[95]: [0.5296805101079729, -0.1396001595963129, -0.6999372251832012, 0.7544099801339552, 0.5681987205450514, -0.2565620059297449, -0.308026451779992, -0.9530651922018228]
c_out[96]: [-0.23859190290756457, 0.2160510783691279, -0.30124339888031837, 0.25945856487702784, -0.40307603327062047, -0.28981301426427397, -0.0517943863965014, -0.6395652887584559]
c_out[97]: [-0.8165865610296192, -0.005227467860995871, 0.029217548879500135, -0.20238799757785586, -0.5233307316499811, -0.42423272988880295, 0.2806530271541108, 0.038701511584861126]
c_out[98]: [-0.767135450033379, 0.21629747336977204, 0.1338481866219085, -0.09549063213931094, 0.37243618500356696, -1.036299770469757, 1.1386416806257484, 0.2921232684478472]
c_out[99]: [-1.5270749838834026, -0.32612684908485085, 0.426284662561938, -0.2498072782929452, 1.022086747403997, -1.2336028337254938, 0.9704698043729235, -0.06247111511429776]
c_out[100]: [-1.0378157425767154, -0.7159474286612127, 0.9941872640560346, 0.1309536678811996, -0.30315877513636824, 0.03890006416413652, 0.5061151921018785, 0.47123267389750734]
c_out[101]: [0.35834042810808475, -0.664736380458357, 0.4365158678219633, -0.02313671899802537, -0.7577656680749625, -0.4587538292216254, 0.23902483435064173, -0.18657194582665793]
c_out[102]: [0.7649699206314304, -0.32232861600854323, 0.4739268917373954, 0.0018366115505858973, 0.12371845778975285, -0.35282007462082365, -0.2754660152523235, -0.044129862531999596]
c_out[103]: [0.8528393427186605, 0.6459238449795035, 0.17364963325540625, -0.22003130808731355, -0.07679495808276307, 0.12193766272850631, -0.23954598791082726, -0.2172658471046976]
c_out[104]: [0.24025491017244072, 0.03341733974463296, -0.426814377347285, 0.018445784285997108, -0.26790005978075637, 0.08337720151713778, -0.2757062930379193, 0.24503273167451245]
c_out[105]: [0.004585814053345932, -0.03718288405378478, -1.0663877393893009, -0.3760017533647265, -0.18350138150911505, -0.33999329948659823, 0.2968713355927686, 0.18107078645645672]
c_out[106]: [0.4424785986166488, -0.1933919107986272, -0.45542893620512775, -0.08862950669283755, -0.26911917196356366, -0.521372232088437, 0.4775493054194269, 0.40769432376485537]
c_out[107]: [0.7343410636947462, 0.6777968824077774, -0.8356223072883813, -0.3596661950626908, -0.19877338230054198, -0.14623071694703207, -0.2763558392876459, 0.3606914349875891]
c_out[108]: [0.6705530201939476, 0.5174953546481029, -0.10716675820754473, -0.7046055797184633, 0.5419933237224166, 0.6423416650601453, -0.27745568942310833, 0.19034914172135048]
c_out[109]: [0.4851612354661248, 0.6766622072924259, -0.14629149296081495, -0.4209273854788838, 0.8707445573740359, 0.8029869197582253, 0.23748744987135395, -0.25755883824853465]
c_out[110]: [0.08784225095688857, -0.14116985466031923, -0.22858561530257593, -0.5477070705021465, 1.2947138913109437, 0.47989012832884603, 0.2781693627507946, 0.04598460100980925]
c_out[111]: [-0.013902861998500514, 0.38911747002644526, -0.5083185190749953, -0.564404983366008, 1.3074052774064389, 0.7400820376827306, -0.4479347117561801, 0.24937525400017832]
c_out[112]: [0.18479813171150922, -0.03315619604258899, -0.012329947677264377, -0.8919967062742215, 0.6474543741686093, 0.4397625898933601, -0.5241651222607961, -0.8486115967224661]
c_out[113]: [1.1702968357704564, -0.8605841842011075, -0.43030605995873555, -0.0193869365966141, 0.3356868178877744, 0.37630447351299906, 0.12657461083694338, -1.0563283517188968]
c_out[114]: [1.2536233810257058, -0.515692835008212, -0.384169231943269, 0.3529078239176712, 0.12344713276705141, 0.49452365706506285, 0.0579261560738315, -0.4524721340296868]
c_out[115]: [1.170119088414798, -0.35496509779477614, 0.5182595811069124, -0.15352048131797907, 0.6977925894287339, 0.4058577591913377, 0.748712508163204, -0.2740504780029153]
c_out[116]: [0.15497136974599868, -0.5592601758177121, 0.1007836698175963, -0.6543872980920228, 0.6388920173918156, 0.14401696427498942, -0.4067010887284055, 0.771701871205682]
c_out[117]: [-0.330949251885542, -0.09723473082393097, -0.010979413984114339, -0.5449368010793151, 0.5772909616521793, 0.15470516787026617, -0.3807462141061889, -0.04242750482684268]
c_out[118]: [-1.014075299374362, -0.36475809975527834, 0.34201609201404315, -0.007983321747415228, 0.6446515962148136, -0.2805416299296832, -0.15401228025571267, -0.674227252016427]
c_out[119]: [-0.1843893737894024, 0.6159355065615564, 0.7304652030755399, 0.06446757958711792, -0.5095349342959259, -0.8411629116112429, 0.575451815564295, 0.1357829663823571]
c_out[120]: [-0.7220828782125202, -0.03801363046935749, 1.1966013114041787, -0.20451792867784493, 0.3828043305231004, -0.28660244031801757, 0.9926559234967677, -0.2472565530460289]
c_out[121]: [0.030150978460437933, -0.03724874625332111, 1.2155815920940731, 0.6491467111927459, 0.6086474066073219, -0.11720352977742327, 0.6392728538720323, -0.42257146644825255]
c_out[122]: [0.4128341617913865, -0.6962521243856575, 0.6651028897157842, 0.41742265240910015, -0.2928166964381511, 0.05290450626960688, 0.3815713415043068, -0.5196926755229064]
c_out[123]: [0.3378204083150513, 0.20731932150910404, 0.40401571094366284, 0.5424120855518398, -0.5616795277777632, -0.320026242751934, -0.3134347098112227, -0.30312695372923265]
c_out[124]: [0.30719233488800163, -0.7595252979820261, 0.4577137621221582, -0.07185995413272958, -0.9305950674698565, 0.40871903635460094, 0.4210797968736635, -0.5880918910213209]
c_out[125]: [0.4886144505308564, 0.41999876471136666, -0.3717517649193259, 0.4017501328461944, -0.20953456093119727, 0.34243745498039246, 0.571920838651553, -1.0659435029445266]
c_out[126]: [0.8366794226616625, 0.49744348493719126, -1.0122574020427741, 0.3238484828377155, 0.14192188160427585, 0.3398096067043, -0.08646294450752678, -1.152604026196081]
c_out[127]: [0.9507497617378248, 0.26743299447051067, -0.7852300056598964, 0.6223118586644442, 0.5043581927310696, 0.46915374178229624, 0.27217962743978397, 0.12830618794089743]
c_out[128]: [-0.27552733011723696, -0.3887025220814724, -0.8872348347167901, 0.2150328655652251, 0.7474637588171972, 0.23258882490272767, -0.4370855796732131, 0.6635249361162701]
c_out[129]: [-0.5946435426646928, -0.10639968486707044, -1.440880913525747, 0.10711082197338109, 0.20266645569955427, 0.1654935717499707, -0.019872267248310052, 0.28845920824166943]
c_out[130]: [0.02260734851234164, 0.228954700106493, 0.1705119078086646, -0.5491024248113228, 0.1646363527947004, -0.1916412245497926, 0.0740372022067576, 0.11951050701311401]
c_out[131]: [0.5536975872113545, 0.27119853632448415, 0.7117566214957154, -0.38539306509680105, 0.31727631811807055, -0.7533598805498936, 0.6006720501829106, 0.7497709152576468]
c_out[132]: [0.035499426836941746, 0.0560620791377105, 0.1473392032477185, 0.17717690332135538, 0.5064619830581841, -1.465664097814782, 0.3400593610971609, -0.3080748655804199]
c_out[133]: [0.22425389067775459, 0.32541589253493974, -0.20966447343903072, 0.16683209075585254, 0.16805837822437641, -0.7485102265080019, 0.25113532281361506, -1.0232858411085064]
c_out[134]: [0.9232697587600781, 0.590179862709572, 0.4761318816566805, 0.20605300091026024, 0.11019232891467234, -0.29035885128994954, 0.17010745946109082, 0.0924383416189552]
c_out[135]: [0.45822650024757655, 0.08422161727095703, 0.4195922192137078, 0.40818698868010106, 0.31877123339941904, -0.02985997013936601, 0.20750337216484144, -0.31954646980247714]
c_out[136]: [0.4778351897226047, -0.7724548877755929, 0.2812946596971917, 0.06881663947698696, -0.30234741556506056, 0.13318051165177922, 0.32408197815073536, -0.36322815405007025]
c_out[137]: [0.6912932723557327, -1.4173425903267054, 0.22199196025383663, -0.0073397197385448795, -0.7442872650572416, -0.6336053825807578, 0.4525514831268401, 0.4803634659587731]
c_out[138]: [0.843035980703674, 0.009208230111409088, 0.6369294044519591, -0.1915847983656385, -0.40169796973446337, -1.2164028301385192, 0.2709742062273858, 0.14033959008464333]
c_out[139]: [0.5600457904058816, -0.09580066002003679, 0.10007251145347638, -0.46900207678145434, -0.23670896358361512, -0.6055909294111098, -0.03809740490937513, 0.7819664692931447]
c_out[140]: [-0.07414068813145755, 0.04922793566026652, 0.13025182747983385, -0.014973483443104646, 0.42930480862305676, -0.4175018553058662, 0.47848967765005, -0.09866890215733251]
c_out[141]: [-0.91237666198226, -0.4227311177053106, 0.40273824288973975, 0.4341853362232315, 0.17379639726822385, 0.01929279825891006, -0.16871179732993116, -0.2443621293650176]
c_out[142]: [-0.03216045196220363, -0.38782543903012123, 0.2060544338740991, -0.030955967692597702, 0.5460552640224289, 0.47073358527331777, -0.829907033076362, -0.30501097670085414]
c_out[143]: [0.3470213356779243, -0.12179692313403236, 0.6244806966451059, -0.25391075260720697, 0.3212505384993429, -0.4683879145616964, -0.4391905067787485, 0.04250478654015423]
c_out[144]: [-0.33298286019174994, 0.515715002811704, 1.0245539348519364, 0.10723463576750514, 0.1564326383763822, -0.4863599112153864, -0.5190446899664307, 0.6545839104540995]
c_out[145]: [0.10905239820403773, 1.2501396409660184, 0.6507266264708884, -0.002177935320412258, -0.6141436305467689, -0.17722426000808578, -0.3294229546788897, 0.6014188681227475]
c_out[146]: [0.19593835887168887, -0.16105356620848388, 0.6099567308075357, 0.0915070699781909, -1.009943807695858, 0.31624878583846605, -0.061747269205086996, 0.18493617955967329]
c_out[147]: [0.20523391243047936, -0.5035836932582217, 0.8498452036653312, 0.30752483321589075, -0.19250245658652, 0.3654316285898204, -0.011370095463425683, -0.6272206711092112]
c_out[148]: [0.18260865863624745, -0.5419811754682968, 0.23363320802064091, 0.9773450976926482, -0.6316854393448853, 0.1518436316093875, -0.6469946499188005, -0.451570803504004]
c_out[149]: [0.08975685716719213, -0.22561226944548302, 0.2190418969299453, -0.452436366613417, 0.128644201207397, 0.02727650227973541, 0.13422721975633167, -0.28522487269310287]
c_out[150]: [-0.032189698397299245, -0.04712531097921024, -0.3650491044412677, 0.4911690743658551, 0.054419696558035566, 0.037746096988471256, 0.9647428478266508, -0.21123393341766905]
c_out[151]: [-0.27961512072498074, 0.44838267781542324, -0.35818113621657327, 0.3699249436895248, 0.5387119813001422, -0.2530469835516648, 0.3668689179366046, 0.029876135898751155]
c_out[152]: [-0.03709292442359443, -0.06751960847810606, -0.667601262438852, 0.47413149456869097, -0.2701091411367097, -0.518628582828028, 0.5734878633319386, 0.009455072971759869]
c_out[153]: [0.5333760520230624, -0.40576303584872236, -0.22366574489605467, -0.04889680834036947, 0.021875718502086125, -0.046599941352010774, -0.2435543733936753, 0.19811240252365672]
c_out[154]: [-0.36074792016168744, -0.2580210869413124, 0.38142172200445645, 0.37354377595288374, 0.30714716922659735, -0.5680823084865181, -0.13719091200761163, 0.7740749874124642]
c_out[155]: [-0.5949493394805264, -0.3259519972169306, 0.21701258230637469, -0.33986464590901544, -0.6204116953316847, -0.9052447600169101, -0.23864890008215184, -0.07785315431297768]
c_out[156]: [-0.05105076639988554, 0.14420471547468292, 0.009370843546334093, -0.11369376943395205, -0.12915553669611263, -1.506200882901366, -0.9667292152543506, 0.4852263782594391]
c_out[157]: [-0.813669621433521, 0.04198458251140627, -0.25332496329116105, -0.7885840556535294, -1.036968925441226, -1.4171102364695631, -0.9790671754331578, 0.3511915294116031]
c_out[158]: [0.22217814696561022, -0.4651742406386019, 0.4171465594982961, 0.4222024000546376, 0.42174087965873314, -0.2911598559324578, 0.0010510079297373909, -0.780415248191111]
