h_out[0]: [-0.2811577453092412, 0.0663205109847879, -0.048102425805623454, 0.161624011086625, -0.11564801771749766, -0.003508795263632655, 0.037275925447607265, 0.17260464128583022]
h_out[1]: [-0.1274526413380526, 0.09525103017060275, -0.0710780664687789, 0.3502292120269179, -0.3920586558557571, -0.11303501741869802, -0.3921285854451795, 0.09003452238334567]
h_out[2]: [0.07236114362671159, 0.02122693620917493, 0.07974043182411737, 0.3029221348883548, -0.12415493124945251, 0.21658961111364713, 0.0023059474509736803, 0.023173049178365854]
h_out[3]: [0.1583874734203032, -0.22230190305542524, -0.11812340713370657, -0.018472024449078944, 0.026160150857451662, 0.086823219265341, -0.24488127457088846, 0.1894426754357375]
h_out[4]: [0.2184170832869906, 0.031209857325011192, 0.17608511325972, -0.2089523413570365, 0.1666763796734371, 0.242145705236863, -0.04738850410354028, 0.4562239296730398]
h_out[5]: [0.045384176905267096, -0.09704984434269114, -0.030132697107373672, 0.25745863799580054, 0.11958564217799172, -0.1799043041380693, -0.5072409338251738, -0.027809016740636534]
h_out[6]: [-0.05263592837945181, 0.34756653364293455, -0.06801816575813392, 0.08421002187414481, -0.31149217455686423, -0.09189357358712927, -0.23288081495388335, 0.23420548897648408]
h_out[7]: [-0.006146025618841711, 0.06703130262714106, -0.334224139904048, 0.08941514034053817, 0.04833764690566364, -0.2159108561272212, -0.2139149067152874, 0.11627585398130579]
h_out[8]: [0.3913468291595387, 0.00021157445900820017, -0.3506869499313758, 0.0452718965149712, -0.12438824922253035, -0.07331167480169862, -0.13274350646760633, -0.14557444403657777]
h_out[9]: [-0.1272701581806736, -0.29447849167839313, -0.1329436047040817, 0.03992879379737399, -0.1620411369765346, -0.03981848013596699, -0.2648317021130745, 0.05186069972791127]
h_out[10]: [0.02804745017499422, -0.2278803786621521, 0.13834559795946677, 0.18043683045960748, -0.10189340463543856, 0.053583233537192396, -0.44383210422713243, 0.02759638996062437]
h_out[11]: [0.11497668113648109, -0.02684669337475129, 0.05212291937998434, -0.10247274719873237, -0.22329051134781108, 0.05141155545414315, -0.5726967351200783, -0.10887788729591905]
h_out[12]: [0.06675539549921276, -0.29829411726949717, 0.04017186883829117, 0.07564588408717257, -0.024659066956879586, 0.18323809897999813, -0.6121301697691185, -0.19019805549969684]
